#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1051
#Date Time: 2022-12-04 15:42:32.208
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.54762 V
#Offset: -0.000259098 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.50311 V
#Offset: 0.000252388 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Trace 2 (dBV)
1347.65625,-62.44576947957627,-74.62457875537127
1350.09765625,-70.67041750176138,-77.08193053546137
1352.5390625,-63.88557780997156,-78.0767476759498
1354.98046875,-51.52005580748956,-75.19379825477684
1357.421875,-47.46807017278871,-73.96676118214808
1359.86328125,-46.89109780009156,-73.01794550446365
1362.3046875,-47.53163080422315,-71.51897391272566
1364.74609375,-51.26783783527621,-69.6535442569506
1367.1875,-60.16250946599819,-69.64720319533194
1369.62890625,-64.97667551795391,-70.04479981337651
1372.0703125,-62.43610783947815,-71.8463831392319
1374.51171875,-58.09319997145803,-83.90925590682684
1376.953125,-55.22432379820903,-79.04769998917442
1379.39453125,-55.19528166765063,-77.91056174771651
1381.8359375,-55.92366868185651,-77.05525235082412
1384.27734375,-57.35271226076594,-78.310834708863
1386.71875,-56.36980598522848,-79.26031803495546
1389.16015625,-54.3566522345029,-76.68583125941522
1391.6015625,-55.01834938975811,-76.71733970062337
1394.04296875,-54.31952154861052,-82.2953299812649
1396.484375,-50.57633350629452,-82.55770948286164
1398.92578125,-50.29531574467413,-74.80647408001741
1401.3671875,-51.37056683593975,-72.10405887544107
1403.80859375,-52.696248288075,-71.33947879968528
1406.25,-59.65756097918099,-72.79285456218824
1408.69140625,-72.83339509887176,-74.98223363292149
1411.1328125,-64.18872585148603,-77.35976635869466
1413.57421875,-52.21453527262256,-76.92634428279008
1416.015625,-46.81612468476963,-80.72896872078806
1418.45703125,-46.20290761794058,-77.70319803545988
1420.8984375,-46.35833397862776,-74.19388364376329
1423.33984375,-47.06860470125851,-72.7985023376239
1425.78125,-51.45561724205425,-71.85965437797715
1428.22265625,-57.36336799766499,-72.28691452582576
1430.6640625,-58.57441167505748,-73.59779331929653
1433.10546875,-57.40560357991369,-74.33688313934897
1435.546875,-54.84054049326261,-77.40314708381824
1437.98828125,-53.55354122929153,-84.27176173494519
1440.4296875,-54.79154537487474,-80.29715596032173
1442.87109375,-58.62241282235991,-79.99386898507102
1445.3125,-78.71851597731563,-83.98130627309187
1447.75390625,-58.03581547377942,-84.56178197072184
1450.1953125,-53.72382887658646,-76.40241738125175
1452.63671875,-56.12466722674007,-73.17113074929712
1455.078125,-64.97012534584925,-72.53843308068548
1457.51953125,-52.40594781252107,-72.72828359111587
1459.9609375,-50.41646654032338,-79.22114598795895
1462.40234375,-49.90558030997331,-85.41190909113166
1464.84375,-52.53580149187069,-79.28673048961193
1467.28515625,-60.027258192648,-77.07731113782094
1469.7265625,-59.32642968782775,-74.69271308677703
1472.16796875,-55.67609695745057,-73.50009003648312
1474.609375,-49.75945201763761,-71.50959382611347
1477.05078125,-46.55109753057496,-70.31691420594223
1479.4921875,-46.47476136844543,-71.7897191975952
1481.93359375,-46.93647748705114,-76.38685169970837
1484.375,-50.98706923607676,-86.1545926775855
1486.81640625,-77.44976059224506,-87.18910995746064
1489.2578125,-57.97755989100445,-83.4486213934786
1491.69921875,-56.56819435444354,-83.62131136133772
1494.140625,-57.28462932828434,-80.72375962925818
1496.58203125,-59.66246867121606,-81.99376449286331
1499.0234375,-62.59832713130649,-86.90161139795188
1501.46484375,-64.53792884291539,-90.82501223380845
1503.90625,-66.66808999207723,-80.68893809660281
1506.34765625,-62.4084942955453,-76.62053309580665
1508.7890625,-61.12134134366905,-76.87824003948391
1511.23046875,-63.17155689963293,-77.27379877588861
1513.671875,-57.93757956227456,-78.63412018823968
1516.11328125,-49.62090911507016,-79.75164435928546
1518.5546875,-47.76762782611805,-81.14109060438595
1520.99609375,-48.06282829681563,-80.99094923690728
1523.4375,-49.95924657225405,-81.68767358216465
1525.87890625,-59.1674422294356,-85.02001548051624
1528.3203125,-60.77897110584887,-81.12572952016205
1530.76171875,-57.4326918365811,-76.66328355849642
1533.203125,-54.82725128502341,-74.3842719372192
1535.64453125,-49.8336083969776,-75.28485823597579
1538.0859375,-48.30772092479735,-77.12044348850038
1540.52734375,-48.49700812957042,-79.34474336406124
1542.96875,-49.47191411743829,-85.73830015621553
1545.41015625,-54.72771940657366,-90.3075496635506
1547.8515625,-64.83612162452681,-80.18144370903377
1550.29296875,-67.71537850713933,-78.91506181819138
1552.734375,-63.17595947641516,-79.04462597961046
1555.17578125,-63.69090008239919,-76.53737861802139
1557.6171875,-65.70517673501703,-74.70793835019164
1560.05859375,-61.22542154178339,-73.67043213139426
1562.5,-59.08152576192482,-74.80218673961345
1564.94140625,-57.10843640028055,-78.9776243127102
1567.3828125,-55.09830344537331,-82.55367599721949
1569.82421875,-55.03346674418428,-80.79737078143468
1572.265625,-56.88882091417404,-78.02697035388039
1574.70703125,-54.61711184782282,-80.78654953279769
1577.1484375,-50.10192058485877,-81.88382411239738
1579.58984375,-49.62709231675956,-77.45398844890859
1582.03125,-51.00746795434431,-76.15706612754502
1584.47265625,-55.51697745591238,-75.53486435680669
1586.9140625,-73.25793187381707,-74.77798254730783
1589.35546875,-60.666902923896,-77.01040484123247
1591.796875,-57.28450739861706,-77.34354150206575
1594.23828125,-52.79570117403152,-75.02720964732747
1596.6796875,-50.33090912298486,-73.9131550055121
1599.12109375,-50.77215699169564,-73.08138956624614
1601.5625,-51.8779991854006,-72.8734008684286
1604.00390625,-54.38567745178997,-74.10593730841842
1606.4453125,-59.98803220273154,-76.49149878023623
1608.88671875,-59.43458782451344,-78.89293919723899
1611.328125,-60.82196166379763,-82.85395825762313
1613.76953125,-65.26975824702023,-86.68927804730424
1616.2109375,-79.35207185326422,-87.80466405187596
1618.65234375,-65.16951150474192,-90.92838295262764
1621.09375,-63.10431797070387,-87.48956760304752
1623.53515625,-65.07734743517152,-76.65052005135334
1625.9765625,-73.19805636768842,-73.83902726941439
1628.41796875,-70.5968251995408,-73.53811447340716
1630.859375,-64.7246610185783,-74.14807701443483
1633.30078125,-60.28087175281069,-77.63840029015174
1635.7421875,-53.93083253974859,-87.11195783219877
1638.18359375,-50.85260442098335,-97.5427577835285
1640.625,-50.58329557434604,-88.62679485429389
1643.06640625,-51.93247968309934,-82.9745874704051
1645.5078125,-57.05572649537921,-80.1005697352997
1647.94921875,-72.78077931522935,-80.56032911980488
1650.390625,-63.21918596384205,-82.33684024843967
1652.83203125,-61.48810285205118,-83.69036445804483
1655.2734375,-58.47426996744538,-81.83358353618631
1657.71484375,-57.44955453285134,-81.13296113433339
1660.15625,-59.5502564628874,-79.1072045449562
1662.59765625,-64.14594238889485,-76.84076884820831
1665.0390625,-74.54128950967723,-76.6491896352149
1667.48046875,-65.88408434037868,-76.84858013119357
1669.921875,-61.43134802433644,-76.72474019287908
1672.36328125,-60.91697893870982,-77.26041199982808
1674.8046875,-65.51985133270894,-80.078223472159
1677.24609375,-63.82035092146811,-82.09849326249177
1679.6875,-61.88734856093566,-82.51382855263651
1682.12890625,-58.80307186687133,-87.49874075352236
1684.5703125,-57.9594671355812,-90.59475991488645
1687.01171875,-61.49955053415198,-85.98785041679545
1689.453125,-65.54195385487682,-84.46887286706114
1691.89453125,-67.19160153009112,-81.92562919698149
1694.3359375,-57.93949110938804,-79.7325025559928
1696.77734375,-52.59066017024331,-77.33152598205535
1699.21875,-50.84589920599888,-76.11434797617312
1701.66015625,-50.65327930894894,-75.42144374586414
1704.1015625,-53.29280158077917,-76.3998960417628
1706.54296875,-64.57047715621431,-79.65364512335685
1708.984375,-61.3446949818575,-81.31763244124343
1711.42578125,-59.86345198060988,-79.65129500921191
1713.8671875,-56.42961893634414,-78.70172613673863
1716.30859375,-52.80486625956342,-78.02102490221286
1718.75,-52.20319328655201,-78.81044717510012
1721.19140625,-51.84486438727221,-80.24587237020258
1723.6328125,-53.69325542502277,-81.86797815312788
1726.07421875,-60.88182591315181,-85.35997439907909
1728.515625,-57.41777960267194,-83.54554671685983
1730.95703125,-55.10757699752253,-80.65949221378219
1733.3984375,-54.68499755052619,-76.97802557353901
1735.83984375,-54.31106649325558,-75.52798236624996
1738.28125,-55.73067981509539,-76.4078665006417
1740.72265625,-59.98119927113248,-77.95246269481866
1743.1640625,-63.65949199961007,-81.47586989134879
1745.60546875,-64.12360688344796,-85.58994646905506
1748.046875,-63.13166874198209,-91.85968969383298
1750.48828125,-63.41074208509306,-91.25773169134769
1752.9296875,-76.61804666916591,-81.74141366517993
1755.37109375,-54.73803904309935,-80.8514528570532
1757.8125,-50.3041549090732,-83.37263168420419
1760.25390625,-49.98887547462952,-86.34467108548355
1762.6953125,-51.22117189809756,-81.2071306457817
1765.13671875,-56.32927334462609,-79.50348815129655
1767.578125,-59.83614023331859,-80.24771809325641
1770.01953125,-57.07840096022822,-78.81392073868709
1772.4609375,-56.79038788240256,-81.58768965958281
1774.90234375,-55.90335543236329,-95.47202395855047
1777.34375,-54.97864053971814,-85.27416658018868
1779.78515625,-54.52862748511311,-84.45710526652775
1782.2265625,-54.88273030191316,-82.93117072519664
1784.66796875,-57.76811672265181,-77.74693577083694
1787.109375,-60.76169905461776,-73.97495564889168
1789.55078125,-60.32593527846024,-73.07889867992485
1791.9921875,-58.57730139105084,-74.37498478918025
1794.43359375,-56.29713787504706,-74.17127179926807
1796.875,-56.88419005365238,-74.74368033566449
1799.31640625,-59.85927478978779,-76.61747209531386
1801.7578125,-60.39928533076267,-77.11213518421667
1804.19921875,-64.29355033815614,-79.98404451141228
1806.640625,-65.51185994378449,-85.39435616663306
1809.08203125,-65.02469657701273,-85.73529655330331
1811.5234375,-61.11700886010533,-86.84009858971089
1813.96484375,-52.47875693607041,-83.94325659879809
1816.40625,-46.73194517576482,-79.69241939118129
1818.84765625,-45.09030213451759,-79.65919878162137
1821.2890625,-44.95351997476638,-82.39230009169829
1823.73046875,-45.78568231269707,-87.77140842764283
1826.171875,-49.43392873582022,-92.1774973404022
1828.61328125,-53.85816411153456,-84.38439733115446
1831.0546875,-56.44994400372762,-81.54459676828695
1833.49609375,-62.18368289294332,-81.08616217702604
1835.9375,-89.6868016144708,-78.69483447669117
1838.37890625,-64.16197724599779,-76.00969984744734
1840.8203125,-59.69315610102905,-76.15402481734509
1843.26171875,-58.64510794941491,-81.16985593891259
1845.703125,-60.72662154860024,-99.65263567169006
1848.14453125,-63.76370442551315,-92.19853862886117
1850.5859375,-67.78107887716456,-93.17762186468019
1853.02734375,-68.86114647374001,-99.88417036491214
1855.46875,-65.30643351130108,-86.50160620198832
1857.91015625,-66.63500484724628,-82.79547446012002
1860.3515625,-64.02947706891152,-86.93937076125505
1862.79296875,-60.91858022818056,-86.04675438638792
1865.234375,-59.3022478891092,-79.73363163424847
1867.67578125,-58.12535527445166,-77.2679422178503
1870.1171875,-60.28725000431053,-78.9660201829096
1872.55859375,-69.98516724782077,-89.35372476325084
1875,-51.10376400645907,-87.18199495621874
1877.44140625,-46.22996534699001,-80.10792936361305
1879.8828125,-45.12485648521559,-78.04125242720964
1882.32421875,-45.15003493350535,-78.85019051600374
1884.765625,-48.01090012466432,-80.146906998674
1887.20703125,-55.54033796747891,-80.62769158207811
1889.6484375,-66.01664003715089,-82.18669117708743
1892.08984375,-70.25685287864604,-83.59023783221826
1894.53125,-57.78149244064052,-81.76660228210751
1896.97265625,-51.81171138475626,-81.17357786399964
1899.4140625,-49.71232046078639,-78.97501841265041
1901.85546875,-48.6381462719503,-76.24411515594171
1904.296875,-49.32365582589555,-76.37249225647223
1906.73828125,-53.93824214486995,-77.66497434729003
1909.1796875,-62.86638538970916,-80.60325468004287
1911.62109375,-66.79402591553647,-85.40139588200647
1914.0625,-66.69243645299163,-81.374400202717
1916.50390625,-69.26427159449675,-77.33006793365462
1918.9453125,-76.50957697214712,-75.42499018341785
1921.38671875,-66.69887663584255,-75.00106228111989
1923.828125,-62.47666301747906,-75.20647652473801
1926.26953125,-60.93673334846446,-76.41564365933129
1928.7109375,-62.57943255882999,-77.05075958585125
1931.15234375,-65.99917292078206,-76.33533634281464
1933.59375,-52.08043103590163,-77.73346518903929
1936.03515625,-45.82117236607286,-84.27551832696317
1938.4765625,-43.88297234543109,-85.0897881114102
1940.91796875,-43.5939538531107,-80.24236368918038
1943.359375,-44.46004827123139,-77.77052125836798
1945.80078125,-48.22005077064634,-76.70929171014069
1948.2421875,-53.57741753761217,-78.07107270642994
1950.68359375,-55.85655303451648,-84.49244233696065
1953.125,-57.77981720024777,-89.37424439486038
1955.56640625,-61.0562750050607,-82.39031018998317
1958.0078125,-62.02047123058165,-77.5299966908331
1960.44921875,-62.45684906400235,-75.88351286670805
1962.890625,-62.22951124399889,-75.57397160926128
1965.33203125,-69.48620541099008,-76.27676729334291
1967.7734375,-62.70299618680028,-77.42255483378339
1970.21484375,-60.93660799251653,-76.80253031130688
1972.65625,-60.95418398705006,-75.36231778078171
1975.09765625,-61.19380219352108,-75.88255086936147
1977.5390625,-60.83955587000005,-77.97212757604568
1979.98046875,-61.35867386569245,-83.73399409607941
1982.421875,-61.52958291230849,-85.57712632581863
1984.86328125,-61.09065072643287,-79.04539489723783
1987.3046875,-60.24828138035357,-76.86313234942786
1989.74609375,-61.52737807209309,-76.64713784005434
1992.1875,-66.9988172863271,-77.55986219558783
1994.62890625,-54.90172718441478,-78.31709310668427
1997.0703125,-48.73080359002087,-80.02037166244351
1999.51171875,-47.48344720246944,-81.40716003017309
2001.953125,-47.04496661116308,-82.08668276366295
2004.39453125,-49.14085652512129,-88.36528282627229
2006.8359375,-57.88301432956602,-93.37610696226341
2009.27734375,-67.47493301120184,-83.24083692219693
2011.71875,-64.68189812582962,-80.09922344918746
2014.16015625,-62.6482979864652,-79.66271428854093
2016.6015625,-63.72875054336517,-79.87700173504324
2019.04296875,-63.73198624132937,-81.33231534327008
2021.484375,-60.40431801433848,-82.96532688035812
2023.92578125,-59.62228325852352,-79.74227661971722
2026.3671875,-59.36666179779721,-77.78077643385539
2028.80859375,-62.06069880867918,-78.62333545412424
2031.25,-61.54652080106612,-81.31030547226062
2033.69140625,-59.83499823633439,-85.08031051549366
2036.1328125,-57.9449535010173,-84.09838513380654
2038.57421875,-57.27000787100347,-79.1924157769225
2041.015625,-55.97152337627137,-76.22538475743761
2043.45703125,-56.32467972568917,-76.7567705856593
2045.8984375,-58.39159978515302,-81.45538833067329
2048.33984375,-61.09516573169146,-98.0312026713689
2050.78125,-64.07826830880902,-80.94074044858731
2053.22265625,-64.28843107161113,-79.77569560055704
2055.6640625,-51.75882857683412,-81.27378320399487
2058.10546875,-49.24540880492014,-82.40370605826232
2060.546875,-49.06359415159131,-86.41427109905575
2062.98828125,-49.57850756633805,-88.0834436740456
2065.4296875,-55.36263869476897,-81.88235524366205
2067.87109375,-64.62202323282136,-81.70722777041152
2070.3125,-67.81547932329916,-82.3093711918812
2072.75390625,-65.79307939423241,-79.01678082382881
2075.1953125,-61.16861044421975,-77.77189297656848
2077.63671875,-61.70434867831506,-82.20973815673577
2080.078125,-65.07801792986301,-83.566533588155
2082.51953125,-62.41732768819296,-81.4998544811754
2084.9609375,-60.78921572583538,-80.06931195058942
2087.40234375,-60.61552017832096,-79.67023551691007
2089.84375,-61.39895538885312,-81.12353617061551
2092.28515625,-62.74950975352397,-80.17067878422716
2094.7265625,-64.04538606459191,-81.36142712415348
2097.16796875,-62.02157189449322,-81.75637642431124
2099.609375,-62.6593692587374,-85.68059231363969
2102.05078125,-62.91005185422132,-91.1159217271649
2104.4921875,-61.67542026629313,-80.9637471694292
2106.93359375,-61.68354592034589,-75.72009208475392
2109.375,-61.37067383849345,-73.84601218395815
2111.81640625,-66.61194305494882,-74.63889853438798
2114.2578125,-61.26232227699038,-76.43422168573052
2116.69921875,-53.42614791049266,-77.38945780337785
2119.140625,-50.70205308311585,-77.56881478265412
2121.58203125,-49.66509976771956,-77.11304904470801
2124.0234375,-51.40671793147179,-75.96937735911015
2126.46484375,-57.62324231965887,-76.25732517330866
2128.90625,-58.72367117797044,-78.65664521916898
2131.34765625,-56.84610866251248,-82.98699463998727
2133.7890625,-57.98195868807001,-82.40500464389184
2136.23046875,-60.86795815193437,-79.86276723219024
2138.671875,-70.28223661070282,-83.10642891811551
2141.11328125,-69.29672196869086,-86.88702579138351
